word	tag	freq_a1	freq_a2	freq_b1	freq_b2	freq_c1	freq_c2	freq_total	
lors	ADV	0.0	0.0	0.0	1.1509	0.0	0.0	0.0698	
lors de	PREP	0.5304	15.576	62.8753	87.04	119.7632	496.8022	68.9611	
lors du	PREP	0.2541	9.7403	3.7826	1.4125	62.3891	0.0	12.7774	
lors que	CONJS	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
lorsque	CONJS	30.5825	314.195	345.5415	183.2476	311.9446	500.8461	268.9378	
los	X	0.0	0.0	7.5955	0.0	0.0	0.0	1.3675	
losange	N	0.2541	0.0	0.0	0.0	0.0	0.0	0.0049	
lot	N	0.0	0.2439	3.6478	1.4125	1.6042	25.9752	4.3421	
loterie	N	0.0	0.0	0.9463	0.0	9.3035	19.2455	2.3261	
lotion	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
loto	N	1.1385	9.148	0.0	0.0	6.2023	0.0	3.3067	
louable	A	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
louche	A	0.0	0.0	0.4152	0.0	0.0	0.0	0.0382	
louer	V	28.0368	45.8054	24.6437	12.2704	37.1262	0.0	34.8102	
loueur	N	0.0	0.5168	0.3618	3.0277	0.0	0.0	1.0174	
loufoque	A	0.0	0.0	0.0	1.5139	6.4168	0.0	0.6817	
louis	N	1.005	0.0	0.0	0.0	0.0	0.0	0.0194	
louise	DET	1.1453	0.0	0.0	0.0	0.0	0.0	0.0221	
louisianais	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
loup	N	19.2685	9.8685	50.0998	13.6704	11.2294	0.0	37.0789	
loupe	N	0.0	1.1107	0.1815	0.0	0.0	0.0	0.7924	
lourd	A	27.1487	113.567	52.5482	121.3423	52.2481	6.4938	78.0048	
lourdement	ADV	0.0	1.5505	0.3618	5.0553	3.1012	0.0	2.2597	
louveteau	N	0.0	0.0	0.2771	0.0	0.0	0.0	0.0255	
loyal	A	1.5934	29.8479	0.2041	1.6517	4.101	0.0	9.3871	
loyalement	ADV	0.3983	0.2035	0.0	0.0	0.0	0.0	0.3115	
loyauté	N	0.0	0.2035	0.3618	0.0	0.0	0.0	0.2751	
loyer	N	0.0	25.0835	29.9788	0.0	15.6669	0.0	20.5482	
lu	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
lubie	N	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
lubrifiant	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
lucide	A	0.0	0.7405	0.0	0.0	40.901	9.6228	3.446	
lucidité	N	0.0	0.0	1.804	0.0	0.0	9.6228	0.7602	
lucille	N	0.0	0.285	0.0	0.0	0.0	0.0	0.0144	
lucratif	A	0.0	0.0	8.1689	1.5139	4.101	0.0	3.2526	
ludique	A	0.0	0.0	4.2114	0.0	8.021	152.5583	7.2464	
ludo	N	0.0	0.5054	0.0	0.0	0.0	0.0	0.0255	
lueur	N	0.0	0.0	0.6122	1.7264	0.0	0.0	0.9794	
luge	N	3.5212	0.0	0.0	0.0	0.0	0.0	0.0678	
lugubre	A	0.0	0.0	0.0	3.3034	0.0	0.0	0.0754	
lui	DET	0.0	2.0841	0.2295	0.0	6.4168	0.0	2.1176	
lui	PRO	2134.8163	3942.1446	3031.3373	2752.9472	1345.6668	320.0032	2733.7222	
lui - même	PRO	10.9334	75.5927	79.7692	73.2761	188.9813	9.6228	80.0448	
luire	V	0.5025	0.0	0.0	0.0	0.0	0.0	0.0097	
luit	N	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
lumignon	N	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
luminescent	A	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
lumineux	A	1.005	0.3918	1.8786	13.2448	12.4046	0.0	5.3174	
luminosité	N	0.4014	0.0	0.0	0.0	20.4505	0.0	1.1578	
lumière	N	141.9626	154.9095	147.8334	100.9037	113.0843	9.6228	139.9265	
lunaire	A	0.5304	0.0	0.0	0.0	4.101	0.0	0.4005	
lundi	N	182.3306	63.5506	46.8513	4.9879	73.1023	12.9876	67.2984	
lune	N	5.8089	22.6007	16.9151	2.6847	29.7295	0.0	18.355	
luner	V	0.0	0.7405	0.0	0.0	3.1012	0.0	0.3537	
lunette	N	0.0	0.0	0.6802	0.0	0.0	0.0	0.0626	
lunettes	N	93.5933	12.7255	3.4667	6.7895	9.8488	0.0	20.029	
lustre	N	0.0	0.3209	3.6045	0.0	0.0	25.5316	2.6908	
lut	N	0.0	0.0	1.6324	0.0	0.0	0.0	0.1503	
luth	N	0.0	4.0705	0.0	0.0	0.0	0.0	0.2055	
lutte	N	0.3983	3.2248	80.4442	54.8599	194.1729	94.2471	63.3253	
lutter	V	1.5075	0.4879	48.3743	55.9947	125.6059	164.2811	46.1895	
luxe	N	1.3242	0.3702	13.6744	16.3339	3.2084	19.2455	11.3441	
luxembourgeois	A	0.0	0.0	0.8749	0.0	0.0	0.0	0.0805	
luxueux	A	1.9917	0.3209	1.8062	0.5285	3.1012	0.0	2.287	
luzerne	N	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
lycra	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
lycée	N	63.5944	25.5987	67.3031	0.7062	45.6223	19.4814	48.1247	
lycéen	N	1.005	0.0	5.5154	3.0277	6.4168	9.6228	5.4686	
lycéen	A	0.0	3.4071	1.9389	0.0	0.0	0.0	1.7279	
lyncheur	N	0.0	0.0	0.0	0.0	0.0	9.6228	0.0234	
lynx	N	0.0	0.0	0.0	0.4335	0.0	0.0	0.0099	
lyonnais	A	0.0	1.8891	3.7409	0.0	0.0	0.0	2.8476	
lyrique	A	0.0	0.0	0.3465	0.0	0.0	0.0	0.0319	
lyrisme	N	0.0	0.0	0.0	1.0571	0.0	0.0	0.0241	
lys	N	0.0	0.0	3.4408	0.0	0.0	0.0	0.6474	
là	ADV	1389.0707	1070.9774	766.5011	1131.2329	630.493	130.8307	947.7695	
là - bas	ADV	179.5994	130.1321	36.437	110.1944	6.4168	19.4814	97.0182	
là - dedans	ADV	0.0	0.0	0.0	2.6847	0.0	0.0	0.0613	
là - dessus	ADV	0.0	0.0	0.0	9.5414	4.8126	0.0	1.7392	
là - haut	ADV	2.81	21.0989	10.5603	11.3115	0.0	0.0	15.0565	
là même	ADV	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
lâche	A	0.0	0.2035	0.0	0.0	0.0	0.0	0.0103	
lâche	N	0.0	1.4247	4.3699	0.0	0.0	0.0	2.2053	
lâchement	ADV	0.0	0.0	0.0908	0.0	0.0	0.0	0.0084	
lâcher	V	0.0	0.7405	30.919	0.8949	16.2172	0.0	11.6752	
lâcheté	N	0.0	0.0	0.0	0.0	0.0	28.8683	0.0702	
lèche	N	0.0	0.2599	0.0	0.0	0.0	0.0	0.0131	
lèse - majesté	N	0.0	0.0	0.0	4.7828	0.0	0.0	0.3143	
lève	N	0.0	0.0	0.0	0.5755	0.0	0.0	0.0349	
lèvre	N	0.0	0.0	0.0	0.8949	0.0	0.0	0.0204	
lèvres	N	12.3777	15.3505	38.58	46.2245	62.1893	4.1173	36.4187	
léa	N	2.7383	0.0	0.0	0.0	0.0	0.0	0.0604	
légal	A	0.0	0.0	1.8309	0.0	13.8696	12.9876	2.2847	
légaliser	V	0.0	0.0	2.0028	0.0	3.1012	0.0	0.7866	
légalité	N	0.0	0.0	0.2719	0.0	12.4046	0.0	0.9079	
légendaire	A	0.0	0.0	0.0	9.9222	0.0	0.0	0.6578	
légende	N	77.1913	9.8703	26.6878	24.9697	0.0	0.0	28.8709	
léger	A	3.9018	60.9173	10.3653	50.9466	15.5058	9.6228	31.6963	
légiférer	V	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
légion	N	0.0	2.803	0.2076	0.0	1.6042	0.0	1.2937	
législateur	N	0.0	0.0	0.7097	0.0	0.0	0.0	0.1048	
législatif	A	0.0	0.5054	0.0	6.0554	0.0	0.0	1.0252	
législation	N	0.5025	0.0	5.8627	3.0277	15.5058	9.6228	5.8295	
législature	N	0.0	0.0	0.0	0.0	0.0	6.4938	0.0158	
légiste	A	0.0	0.0	0.0908	0.0	0.0	0.0	0.0084	
légitimante	A	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
légitimation	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
légitime	A	0.0	0.0	0.0	9.4864	57.7841	56.3681	7.7495	
légitime	N	0.0	0.0	0.0	0.0	3.1012	25.9752	0.379	
légitimement	ADV	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
légitimer	V	0.0	0.0	0.2076	0.0	9.3035	0.0	0.7542	
légitimité	N	0.0	0.0	1.809	0.0	15.7275	0.0	1.6679	
léguer	V	1.005	0.0	4.9491	0.0	0.0	0.0	1.6172	
légume	N	58.1356	14.9651	14.0473	0.0	16.042	9.6228	24.0078	
légumier	A	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
légèrement	ADV	0.0	8.8874	21.1267	30.7582	49.2438	32.4689	24.1604	
légèreté	N	0.0	0.0	8.4834	6.0554	0.0	0.0	3.3213	
lémurien	N	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
léonard	N	0.0	0.0	0.2916	0.0	0.0	0.0	0.0268	
léopard	N	0.0	0.0	0.4152	0.0	0.0	0.0	0.0382	
lés	DET	0.0	0.6418	0.0	0.0	0.0	0.0	0.0324	
léser	V	0.0	0.0	0.0	1.5139	3.1012	0.0	0.3648	
lésion	N	0.0	0.0	0.0	0.0	12.4046	28.8683	1.2395	
létal	A	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
létat - major	N	0.0	0.0	0.2916	0.0	0.0	0.0	0.0268	
lévitation	N	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
lézard	N	0.0	0.0	1.5118	0.0	15.5058	0.0	1.7924	
macabre	A	0.0	0.0	0.0	1.0571	0.0	0.0	0.0241	
macadam	N	0.0	0.0	1.1665	0.0	0.0	0.0	0.1074	
macaque	N	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
macareux - moine	N	0.0	0.0	0.0906	0.0	0.0	0.0	0.0083	
macaron	N	0.0	0.6342	0.0	0.0	0.0	0.0	0.032	
macdonaldisation	N	0.0	0.0	0.0	0.0	8.2019	0.0	0.1444	
macdonnald	X	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
machin	N	1.2205	0.0	0.7236	0.0	0.0	0.0	0.5125	
machine	N	0.5197	103.8331	47.5997	52.4142	101.8361	0.0	59.457	
machinerie	N	0.0	0.0	0.0	0.0	0.0	28.8683	0.0702	
machines	N	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
machiniste	A	0.2541	0.0	4.1633	0.0	0.0	0.0	1.8144	
machisme	N	0.0	0.0	0.0	0.0	0.0	39.0192	0.4155	
machiste	A	0.0	0.0	0.0	0.0	0.0	25.9752	0.0632	
macédoine	N	0.0	0.0	0.4732	0.0	0.0	0.0	0.0698	
madame	N	851.0721	223.7358	70.8739	183.2428	39.4473	6.4938	237.8259	
madeleine	N	0.0	0.3702	1.4195	0.0	0.0	0.0	1.0313	
mademoiselle	N	46.1385	38.1561	7.5694	29.2132	0.0	0.0	26.3331	
madrier	N	0.0	0.0	0.0	0.0	4.8126	0.0	0.0998	
madrilène	A	0.0	0.0	0.0	0.0	0.0	6.4938	0.0158	
mafieux	A	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
magasin	N	284.122	136.0766	87.198	41.3599	42.8753	87.8525	120.4967	
magazine	N	28.1229	35.8329	37.0327	0.7062	46.1803	96.2275	43.3766	
magazines	X	0.0	0.6418	0.0	0.0	0.0	0.0	0.0324	
mage	A	0.4014	0.0	1.4531	0.0	0.0	0.0	1.1192	
mage	N	0.0	0.0	0.8749	0.0	0.0	0.0	0.0805	
maghrébin	A	0.0	7.6622	0.5833	3.0277	0.0	144.3413	7.33	
maghrébin	N	0.0	0.0	0.0	3.0277	0.0	19.2455	0.683	
maghréboféminin	A	0.0	0.0	0.0	0.0	0.0	9.6228	0.0234	
magicien	N	0.0	9.7316	0.0	0.0	0.0	0.0	1.4669	
magie	N	7.6622	6.2464	7.2125	0.0	21.4487	0.0	10.0112	
magique	A	0.4068	120.2993	17.2738	0.0	36.5308	0.0	34.2804	
magistralement	ADV	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
magistrat	N	0.0	0.0	1.4428	1.6517	3.1012	12.9876	2.8751	
magistrature	N	0.0	0.0	0.0	0.0	0.0	12.9876	0.0316	
magnanimement	ADV	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
magnanimité	N	0.0	0.0	0.7097	0.0	0.0	0.0	0.1048	
magnifier	V	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
magnifique	A	438.8562	111.7777	130.3162	8.4175	0.0	0.0	127.076	
magnifiquement	ADV	0.0	0.0	0.4621	3.0277	0.0	0.0	0.6127	
magnitude	N	0.0	0.0	0.0	1.5139	6.2023	0.0	0.567	
magnésium	N	0.0	0.0	0.2366	0.0	1.6042	0.0	0.3577	
magnétique	A	0.0	0.0	0.0	0.7062	20.7298	39.0192	2.7504	
magnétoscope	N	0.0	0.331	0.0	0.0	6.2023	0.0	0.376	
magouille	N	0.0	0.0	0.0	0.5755	0.0	0.0	0.0349	
mai	N	182.4711	36.1349	102.1383	95.422	153.377	36.3276	115.4618	
maigre	N	0.0	0.0	0.9179	0.0	0.0	0.0	0.0845	
maigre	A	6.1825	8.0321	47.5453	47.4874	15.7275	9.6228	29.7959	
maigrir	V	0.0	3.1951	0.4589	0.0	0.0	0.0	1.2069	
mail	N	33.2266	0.0	0.0	0.0	2.0505	0.0	3.5317	
maillage	N	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
maillot	N	0.0	31.9602	0.0	0.0	0.0	0.0	4.7018	
main	N	263.9021	665.6106	438.9674	661.0208	407.1683	56.9312	513.6195	
main - d' oeuvre	N	0.0	0.0	0.0	6.0554	0.0	12.9876	1.0434	
mainmise	N	0.0	0.0	0.2041	0.0	0.0	0.0	0.0188	
mainstream	A	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
maint	DET	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
maintenance	N	0.0	0.0	0.0	0.0	0.0	9.6228	0.0234	
maintenant	CONJS	0.2738	0.0	0.0	0.0	0.0	0.0	0.006	
maintenant	ADV	657.5054	736.6014	328.7275	551.6928	186.6696	242.1716	501.0941	
maintenant que	CONJS	0.0	5.8921	1.2243	0.0	0.0	0.0	2.5451	
maintenir	V	6.3605	11.1756	35.91	4.9879	74.0896	285.3338	37.4729	
maintien	N	0.0	0.0	4.105	0.0	1.6042	9.6228	1.8769	
maire	N	7.7952	195.0326	23.998	9.0831	35.7982	178.1535	77.7679	
mairie	N	72.7114	52.125	61.6425	1.5139	25.3674	114.1335	57.5758	
mais	CONJC	7345.3898	6298.6089	4818.5109	5357.2352	3912.9415	4097.5528	5431.7456	
mais voilà	ADV	0.0	1.8512	0.0	0.0	0.0	0.0	0.0934	
maison	N	1413.282	1206.4401	665.4053	606.3507	511.711	4.1173	839.6158	
maisonnette	N	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
maisonnée	N	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
maitre	N	0.0	0.0	0.4589	0.0	9.3035	0.0	0.8872	
majestueux	A	1.7078	0.0	0.2366	0.0	3.1012	0.0	0.666	
majesté	N	0.0	0.0	10.3723	1.1509	6.4168	0.0	4.9806	
majeur	A	0.0816	6.2694	33.8484	18.8519	73.5104	6.4938	26.3274	
major	N	0.0	0.0	3.6181	0.7062	3.1012	0.0	1.9809	
majoration	N	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
majoritaire	A	0.0	0.0	0.2791	0.0	0.0	0.0	0.0257	
majoritairement	ADV	0.0	0.0	9.9476	0.0	29.1381	19.2455	6.4011	
majorité	N	1.005	24.5958	77.821	43.53	245.2505	116.5635	70.6713	
mal	A	49.7294	22.4564	34.6151	1.3414	0.0	0.0	26.84	
mal	N	39.5399	103.1355	108.722	104.3174	217.6968	0.0	108.2083	
mal	ADV	112.2906	170.5532	233.4244	196.0343	125.3204	108.0514	186.187	
mal - logés	N	0.4996	0.0	0.0	0.0	0.0	0.0	0.0096	
mal - être	N	0.0	0.0	0.3618	0.0	6.1515	0.0	0.6245	
mal du tout	ADV	0.4421	2.0673	0.2405	1.6517	0.0	0.0	2.3943	
mal entendu	ADV	0.0	2.0673	0.0	0.0	0.0	0.0	0.1044	
mal finir	ADV	0.0	0.0	1.1295	0.0	0.0	0.0	0.104	
mal parti	ADV	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
mal à l' aise	A	0.0	0.0	0.3765	0.0	0.0	0.0	0.0347	
mal écrit	ADV	0.0	0.0	0.6802	0.0	0.0	0.0	0.0626	
malade	A	33.9007	82.5475	50.5184	17.5439	32.8328	0.0	53.6024	
malade	N	17.4791	49.5038	16.8817	79.7192	80.7841	0.0	50.1246	
maladie	N	0.5025	57.4391	71.8535	77.5516	237.3958	72.7833	77.5812	
maladivement	ADV	0.0	0.0	0.2916	0.0	0.0	0.0	0.0268	
maladresse	N	0.0	0.0	0.0	1.4125	8.2019	0.0	1.0483	
maladroit	A	0.0	1.5505	0.0	1.3414	0.0	0.0	0.8412	
maladroit	N	0.0	0.0	0.1883	0.0	0.0	0.0	0.0173	
maladroitement	ADV	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
malais	A	0.0	0.0	1.4472	0.0	0.0	0.0	0.1332	
malaise	N	1.2205	9.3201	10.3388	0.5755	2.0505	0.0	8.104	
malchance	N	0.0	0.0	0.2916	1.6517	0.0	0.0	0.429	
malencontreux	A	0.0	0.0	0.2076	1.5139	0.0	0.0	0.328	
malentendu	N	0.0	0.0	1.0202	0.0	2.0505	6.4938	1.1882	
malfaiteur	N	0.0	0.6418	0.0	1.6517	0.0	0.0	0.6581	
malformation	N	0.0	0.0	0.0	2.4776	0.0	6.4938	0.5808	
malgré	PREP	6.1086	25.939	101.3374	93.1332	67.1038	240.6725	71.2061	
malgré de	PREP	0.0	0.0	0.0	1.0571	0.0	0.0	0.0241	
malgré moi	ADV	0.0	0.0	0.0	0.5755	0.0	0.0	0.0349	
malgré tout	ADV	0.0	0.0	6.3733	10.597	0.0	9.6228	4.1148	
malheur	N	0.4068	52.5095	63.6276	4.9879	3.2084	0.0	35.1267	
malheureusement	ADV	31.1255	23.9856	39.508	57.5198	25.5361	0.0	37.6687	
malheureux	N	1.1453	1.5505	0.0	0.8949	6.2023	9.6228	2.9205	
malheureux	A	15.8736	125.1623	26.1254	45.4813	9.3035	19.2455	57.6051	
malhonnête	A	9.0258	0.0	0.7236	0.0	0.0	0.0	1.2441	
malhonnêteté	N	0.0	0.0	0.0	2.1187	0.0	0.0	0.0484	
malice	N	0.0	0.7405	0.2076	0.0	3.1012	0.0	0.8685	
malicieux	A	0.0	0.0	1.5416	1.5139	0.0	0.0	0.6592	
malicieux	N	0.0	0.0	0.2076	0.0	15.5058	0.0	1.0999	
malien	A	0.0	0.2114	0.0	0.0	0.0	0.0	0.0107	
malignité	N	0.0	0.0	0.8749	1.5139	0.0	0.0	0.5424	
malin	A	7.6622	0.3702	11.2723	0.0	0.0	0.0	5.7912	
malin	N	0.0	0.0	0.9179	0.0	0.0	0.0	0.0845	
malle	N	0.0	0.0	1.3603	0.7062	0.0	0.0	0.8059	
malléable	A	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
malmener	V	0.0	0.0	0.0	4.5416	6.2023	0.0	0.842	
malnutrition	N	0.0	0.0	0.4809	0.0	0.0	0.0	0.0443	
malsain	A	0.0	0.0	0.0	0.0	3.2084	6.4938	0.5199	
maltais	A	0.0	1.1753	0.0	1.5856	0.0	0.0	1.2054	
maltraiter	V	0.0	0.0	6.6069	0.0	1.6042	12.9876	3.0298	
malus	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
malveillant	A	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
malvenu	A	0.5025	0.0	0.8162	4.5416	0.0	0.0	1.9087	
malédiction	N	0.0	0.0	6.1028	6.7096	0.0	0.0	2.9407	
maman	X	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
maman	N	239.6856	70.4029	75.3581	7.0465	20.7298	0.0	86.1018	
mami	N	0.5727	0.0	0.0	0.0	0.0	0.0	0.011	
mamie	N	0.0	10.7836	0.0	0.0	0.0	0.0	1.6178	
mammifère	N	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
mammifère	A	0.0	0.0	0.3618	0.0	0.0	28.8683	0.5135	
mammouth	N	0.0	0.2117	0.0	0.0	0.0	0.0	0.0107	
mamy	N	0.0	0.0	0.0	1.4125	0.0	0.0	0.0323	
man	N	0.0	0.0	3.513	0.0	0.0	0.0	0.6768	
management	N	0.0	0.0	0.1812	0.0	8.2019	0.0	0.9498	
manager	N	0.0	0.0	0.7236	0.7062	0.0	9.6228	1.0214	
managérial	A	0.0	0.0	0.0	0.0	0.0	9.6228	0.0234	
manche	N	0.3983	2.5237	27.6918	0.7062	3.2084	0.0	10.4295	
manchette	N	0.0	0.0	4.4796	0.7062	0.0	0.0	1.5368	
mandarin	A	0.0	0.0	0.0	0.0	0.0	4.1173	0.0665	
mandarin	N	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
mandat	N	0.0	0.0	0.4809	1.6517	0.0	19.4814	1.6836	
mandataire	N	0.0	0.0	0.0	1.5139	9.6252	0.0	0.8219	
mandoline	N	0.0	0.0	0.1155	0.0	0.0	0.0	0.0106	
manger	N	179.0942	108.3038	55.8229	5.0981	6.1515	6.4938	70.986	
manger	V	704.065	334.6434	197.7837	56.5327	55.9489	0.0	251.5657	
mangeur	N	2.8464	0.0	0.4589	0.0	0.0	0.0	0.7841	
maniaque	A	0.0	0.6619	0.2405	0.0	0.0	0.0	0.3098	
manichéisme	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
manie	N	0.0	0.0	0.6122	10.597	15.5058	0.0	3.8487	
manier	V	0.0	0.0	4.4655	1.0571	20.5337	6.4938	4.2712	
manifestant	N	0.0	0.0	3.0819	0.0	0.0	0.0	0.5803	
manifestation	N	0.0	27.1845	64.7163	5.8607	19.6566	19.2455	30.8607	
manifeste	A	0.0	0.0	1.0854	0.0	0.0	117.0576	2.5619	
manifeste	N	0.0	0.0	0.0	0.7062	0.0	6.4938	0.3276	
manifester	V	0.0	1.2702	34.056	8.4175	4.101	86.9525	18.1393	
manioc	N	0.0	0.0	0.2076	0.0	0.0	0.0	0.0191	
manipulateur	A	0.0	0.0	0.4152	0.0	0.0	6.176	0.8647	
manipulateur	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
manipulation	N	0.0	0.9626	0.5833	0.0	19.6566	39.7676	4.6766	
manipuler	V	0.0	0.0	3.7572	0.7062	0.0	0.0	1.301	
manivelle	N	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
manière	N	25.0232	68.3966	129.5046	74.235	173.1079	252.1576	106.0442	
manières	N	1.5075	12.7349	12.5471	1.1509	77.8408	0.0	18.5573	
manne	N	0.0	0.0	0.2916	0.7062	0.0	0.0	0.3235	
mannequin	N	2.0787	0.1887	0.4809	0.0	0.0	0.0	1.7189	
manoeuvre	N	0.5025	0.0	8.1072	0.0	24.3636	0.0	4.9166	
manoeuvrer	V	0.0	0.0	0.0	10.8613	0.0	0.0	0.4233	
manquant	A	0.0	0.0	2.6968	0.0	4.8126	0.0	1.3783	
manque	N	0.5727	36.4893	36.7664	108.0079	59.352	57.7365	51.0903	
manquer	V	52.4678	110.1258	147.345	273.3825	175.3719	76.982	153.7219	
manqué	A	0.0	0.3209	0.0	0.8949	0.0	0.0	0.3287	
mansarde	N	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
mansarder	V	0.0	0.0	0.0	1.1509	0.0	0.0	0.0698	
manteau	N	16.4143	27.6889	65.4413	27.688	0.0	0.0	37.929	
mantille	N	0.0	14.6834	4.5568	0.0	0.0	0.0	7.013	
mantois	A	0.5197	0.0	0.0	0.0	0.0	0.0	0.01	
manu	V	0.4421	0.0	0.0	0.0	0.0	0.0	0.0085	
manuel	A	3.3104	4.243	12.5849	0.0	0.0	0.0	8.261	
manuel	N	0.0	0.7405	0.0	0.5755	13.3747	0.0	1.7231	
manufacture	N	0.0	2.7754	1.1551	0.0	0.0	0.0	2.6796	
manuscrit	N	0.0	0.0	4.3694	0.0	55.8207	0.0	5.7624	
manutention	N	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
manutentionnaire	N	0.0	0.0	0.4732	0.0	0.0	9.6228	0.5226	
manzanilla	N	0.0	0.0	0.231	0.0	0.0	0.0	0.0213	
mappemonde	N	0.0	0.0	0.0	0.5755	0.0	0.0	0.0349	
maquereau	N	0.0	0.0	0.0	0.0	0.0	6.4938	0.0158	
maquette	N	13.162	0.4228	0.9618	0.0	3.1012	0.0	3.9459	
maquila	N	0.0	3.4693	0.0	0.0	0.0	0.0	0.1751	
maquillage	N	0.2541	0.2206	11.6313	0.0	0.0	0.0	4.3706	
maquiller	V	2.6483	0.0	2.1074	0.0	0.0	0.0	1.3659	
maquis	N	0.0	0.0	0.0818	0.0	6.2023	0.0	0.4422	
maquisard	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
mar	N	16.3518	45.2773	60.5117	74.5204	67.8295	517.8071	80.7193	
marabouter	N	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
marais	N	0.0	0.0	1.6676	0.0	0.0	0.0	0.2966	
marathon	N	0.0	3.1469	1.7498	0.0	0.0	12.9876	3.3121	
marbre	N	0.0	0.0	18.9354	0.5285	0.0	0.0	4.8693	
marchand	A	1.005	2.0816	14.0228	15.2188	3.1012	0.0	11.1919	
marchand	N	0.5197	17.5426	10.8648	20.5512	6.2023	9.6228	14.8355	
marchandage	N	0.0	0.0	0.4809	0.0	0.0	0.0	0.0443	
marchandisation	N	0.0	0.0	2.8802	0.0	0.0	0.0	0.5034	
marchandise	N	0.5727	6.5916	5.3666	14.6761	8.2019	0.0	9.3555	
marchant	A	0.0	0.5168	0.0	0.0	0.0	0.0	0.0261	
marche	N	50.1472	19.9492	99.1857	16.6821	99.649	72.7833	63.9073	
marcher	V	388.8211	278.2704	248.1891	155.7866	93.4128	136.7505	251.7268	
marcher	A	0.0	1.0176	0.0	0.0	0.0	0.0	0.0514	
marcher le long	V	0.0	0.0	0.0	0.6707	0.0	0.0	0.0153	
marcher main	V	0.8215	0.0	0.0	0.0	0.0	0.0	0.0181	
marcheur	N	0.0	0.0	6.4965	0.0	0.0	0.0	1.279	
marché	N	208.8026	48.5204	164.4309	103.1599	271.8425	252.921	158.0514	
mardi	N	59.9168	4.4632	33.7847	16.3014	26.9096	19.2455	29.9005	
marelle	N	1.7078	0.0	0.2076	0.0	0.0	0.0	0.4293	
marge	N	0.0	0.0	2.0028	0.0	48.7271	0.0	3.3321	
marger	V	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
marginal	N	0.0	0.0	0.7214	0.0	0.0	0.0	0.0664	
marginal	A	0.0	0.0	0.7236	0.0	0.0	19.2455	0.6837	
marginaliser	V	0.0	0.0	0.3401	0.0	3.1012	0.0	0.3572	
marginalisés	A	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
marginalité	N	0.0	0.0	0.0818	0.0	0.0	0.0	0.0075	
marguerite	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
mari	N	303.0618	189.9129	223.3165	150.0318	82.6614	64.3237	209.5838	
mariage	N	85.8091	200.4101	109.4558	57.9448	256.3983	510.0059	177.6226	
